         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      278    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:794(get_dashes)
       48    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/traceback.py:394(extended_frame_gen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py:1286(sort_indices)
       24    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1156(render)
      243    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:449(_set_nothing)
      104    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1539(__eq__)
       28    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/functools.py:479(lru_cache)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:420(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_agg.py:367(FigureCanvasAgg)
      233    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:528(norm)
        9    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/mpl_toolkits/axes_grid1/axes_divider.py:670(make_axes_locatable)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:1843(set_label_text)
       84    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/lib/_arraysetops_impl.py:132(_unpack_tuple)
      152    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       50    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:2356(_is_torch_array)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/utils/_headers.py:191(_http_user_agent)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/pyplot.py:567(show)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:1640(sca)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_f_v_a_r.py:1(<module>)
      210    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2129(get_matrix)
        3    0.000    0.000    0.000    0.000 {built-in method today}
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/adapters.py:90(_urllib3_request_context)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:484(_str_normcase)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2546(pop)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:2312(TopDictCompiler)
       30    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/mpl_toolkits/axes_grid1/axes_divider.py:529(get_aspect)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/image.py:799(can_composite)
       36    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/message.py:510(set_raw)
      206    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/text.py:605(set_wrap)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/textpath.py:26(__init__)
       56    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:594(__len__)
      201    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/path.py:254(should_simplify)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/filenames.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/builder.py:522(LayerListBuilder)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/Image.py:420(_getdecoder)
       17    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/digraph.py:666(add_edge)
        9    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/scale.py:707(scale_factory)
      295    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:337(<genexpr>)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colors.py:1251(__init__)
      198    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:811(rotation_point)
       23    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:348(set_antialiased)
       81    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colors.py:234(_has_alpha_channel)
       20    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:1045(_validate_header_part)
       61    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_parser.py:168(__setitem__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:539(get_encoding_from_headers)
       27    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/merger.py:62(wrapper)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_tight_layout.py:160(get_subplotspec_list)
       90    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/results.py:272(__iter__)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:1269(__init__)
       38    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:310(_scalar_fill_value)
       12    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/collections.py:860(_set_mappable_flags)
      155    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/textTools.py:135(bytechr)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:903(set_bounds)
      292    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:972(get_hatch)
      305    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:995(get_sketch_params)
        3    0.000    0.000    0.000    0.000 <frozen os>:779(getenv)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/url.py:263(_remove_path_dot_segments)
       18    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_parser.py:305(_class_escape)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/message.py:243(get_payload)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/http/client.py:418(_close_conn)
       14    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:400(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:720(__truediv__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:106(_encode_params)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:60(RepackerState)
       22    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:520(set_joinstyle)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/mathtext.py:48(__init__)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/_util.py:9(is_path)
      230    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:373(_font_supports_glyph)
       10    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/util.py:175(_escape_regex_range_chars)
      278    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:831(get_snap)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/models/gpt_neox/tokenization_gpt_neox_fast.py:152(update_post_processor)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1168(__instancecheck__)
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._log_api_usage_once}
       25    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:1165(__new__)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:87(__getitem__)
       19    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/text.py:1150(set_fontweight)
      278    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:983(get_hatch_color)
      216    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:556(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_m_t_x.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/builder.py:282(ColorPaletteType)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:2373(FontDictCompiler)
       61    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:591(__iter__)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/netrc.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/pyplot.py:1080(gcf)
       87    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      142    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      260    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1220(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:1764(set_box_aspect)
        9    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:1090(set_label)
       25    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:2744(axes)
       54    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2803(get_affine)
